"day_pos","date_time","date_time_exp","sent_num","text"
22,"2016-05-17 23:16:54","2016-05-17 23:15:00",-1,"It seem that I cannot find #python #twitter API which either woks or has reasonable documentation. I need to try harder. #n #xfb"
23,"2016-05-17 23:58:06","2016-05-17 23:15:00",1,"Maybe #tweepy looks that it should work. Question is how difficult is to get all necessary data from it. I hope it is not. #p #xfb"
1,"2016-05-18 07:36:09","2016-05-18 07:30:00",1,"I can't kick myself from the bed. Listening voices from the kitchen where my wife and daughter speaking about kindergarten. #p #xfb"
2,"2016-05-18 08:19:14","2016-05-18 08:15:00",-1,"I missed the train just before my nose. So, I need to wait for another one and take it by longer way to the work today. #n #xfb"
3,"2016-05-18 09:46:43","2016-05-18 09:45:00",-1,"Sitting on the place and working. I returned to the task from yesterday. It's stressful topic since there is no solution yet. #n #xfb"
4,"2016-05-18 10:46:50","2016-05-18 10:30:00",1,"I just discussed with my sister the summer holidays. I am looking forward for summer. Have 3rd assignment finished and no stress. #p #xfb"
5,"2016-05-18 11:16:21","2016-05-18 11:15:00",-1,"Looking for solution through adjustment of source of data so I can store it clean up and don't struggle with it in target. #n #xfb"
6,"2016-05-18 12:02:08","2016-05-18 12:00:00",1,"Eating pizza and enjoying the lunch I need to take a break on the terrace later on with something sweet to have energy for meetings #p #xfb"
7,"2016-05-18 12:46:35","2016-05-18 12:45:00",1,"Returned back to the computer. Trying new approaches before I will have 2 hours meeting marathon. #p #xfb"
8,"2016-05-18 14:18:36","2016-05-18 14:15:00",-1,"Right now planning the next sprint of our project with my team leader. It is necessary to clean it up and proper. #n #xfb"
9,"2016-05-18 15:03:38","2016-05-18 15:00:00",1,"Discussion about company and it's current direction and what we expect from it. It's interesting discussion about interesting topic #p #xfb"
10,"2016-05-18 16:23:14","2016-05-18 15:45:00",1,"Sitting on the terrace and having good conversation with my team leader about common stuff from our lives and thoughts about career #p #xfb"
11,"2016-05-18 16:35:54","2016-05-18 16:30:00",1,"I have return back to the work. I helped to colleague to fix his problem which he was struggling with last hour. Second time today. #p #xfb"
12,"2016-05-18 17:16:15","2016-05-18 17:15:00",-1,"Struggling with different encoding conversions and characters representation and I cannot figure it out how to deal with it. #n #xfb"
13,"2016-05-18 17:53:02","2016-05-18 17:15:00",1,"I am on my way home. I hope I was successful with the solution of the problem, but test on three object passed, so far so good! #p #xfb"
14,"2016-05-18 19:20:04","2016-05-18 18:45:00",1,"We had a really good dinner and then I tried to read for kids the German book about princess Maja and right now relaxing on balcony. #p #xfb"
15,"2016-05-18 19:38:56","2016-05-18 19:30:00",1,"We have found the bicycle in front our house for free so I took it to the basement for repair to be used by kids. #p #xfb"
16,"2016-05-18 20:26:50","2016-05-18 20:15:00",1,"We are back from round walk through the village and close neighborhood and I am waiting till kids take of the clothes to get shower #p #xfb"
17,"2016-05-18 20:59:21","2016-05-18 20:15:00",1,"I read the story tale #lichozrouti and it seems they like it a lot, they cannot stop. We can continue tomorrow for today it's enough #p #xfb"
18,"2016-05-18 21:51:02","2016-05-18 21:45:00",1,"Watching magnificent episode #jidlosro about #granmoravia at @streamCZ. Then #varimesmirou which is more and more terrible. #p #xfb"
19,"2016-05-18 22:33:07","2016-05-18 22:30:00",1,"Chatting with one of few best friend on @Skype about his paragliding course and making plans about alpine hiking trip. #p #xfb"
20,"2016-05-18 23:18:42","2016-05-18 23:15:00",1,"We are watching #Bones the latest episode and the scene where Hudgins melting down the victim is magnificent and we saw it twice #p #xfb"
21,"2016-05-19 00:02:42","2016-05-18 23:59:59",-1,"I need to say that writing every day more than 20 times a day for every 45 minutes one tweet is hard work. So far I missed just few #n #xfb"
1,"2016-05-19 07:53:13","2016-05-19 07:30:00",-1,"My girls waving me for good morning, but just shower helped me to fully wake up to the new rainy day. I thought is Friday, but not #n #xfb"
2,"2016-05-19 08:15:31","2016-05-19 08:15:00",1,"Somebody is smoking weed directly at the train station, no problem at all. I haven't running to catch the train today. #p #xfb"
3,"2016-05-19 09:06:09","2016-05-19 09:00:00",-1,"Daily status is behind me. Yesterday solution works just for part of the cases. Trying to come with something else. #n #xfb"
4,"2016-05-19 09:53:39","2016-05-19 09:45:00",-1,"Training Code of conduct is behind me. I don't know more boring training than this one, but what can I do when it is mandatory #n #xfb"
5,"2016-05-19 10:33:15","2016-05-19 10:30:00",1,"Replaying to many JIRA issues and discussing colleagues problems to support them and technically lead them. Typical daily routine #p #xfb"
6,"2016-05-19 11:16:38","2016-05-19 11:15:00",1,"Almost ready for the lunch. Seems to that I have to ask about advice from college about this problem with characters replacement. #p #xfb"
7,"2016-05-19 12:44:29","2016-05-19 12:00:00",1,"Sitting in cafeteria and having good conversation with colleagues and relax after really good lunch. #p #xfb"
8,"2016-05-19 12:47:52","2016-05-19 12:45:00",1,"@fitbit is there a possibility to improve water resistance of Charge HR by use plug into charge connector or is the button problem? #p #xfb"
9,"2016-05-19 13:34:45","2016-05-19 13:30:00",1,"Excited, it seems to like the solution works even for such cases where it doesn't before. And moreover I got Swiss driving license. #p #xfb"
10,"2016-05-19 14:17:02","2016-05-19 14:15:00",1,"Solution works except one record in small table and three big tables tests are running right now. I can continue with something else #p #xfb"
11,"2016-05-19 15:05:37","2016-05-19 15:00:00",-1,"During tables load and I am little bit bored. Here is hashtags explanation p is pos, n is neg sentiment and xfb is eXperiment FitBit #n #xfb"
12,"2016-05-19 15:42:01","2016-05-19 15:00:00",-1,"Table load crashed because not enough space in DB, so I cleaned it up and restarted. Right now I am sitting on weekly status meeting #n #xfb"
13,"2016-05-19 16:26:33","2016-05-19 15:45:00",1,"Meeting is going to the end, so I will check the load and maybe I will go home today as I have planned let's see what else comes. #p #xfb"
14,"2016-05-19 17:10:30","2016-05-19 16:30:00",1,"Waiting for the train and think about I have to finish fitness wristband market research to have an idea which one to buy next. #p #xfb"
15,"2016-05-19 18:00:41","2016-05-19 18:00:00",-1,"Preparing potatoes for garlic soup. I wanted to listen music, but BT speaker from @Bose has problems with charging and doesn't work. #n #xfb"
16,"2016-05-19 18:51:26","2016-05-19 18:45:00",1,"Meanwhile the soup is boiling I have a time for snack before dinner. Yesterday Chilli con Carne with wholemeal toast is delicious. #p #xfb"
17,"2016-05-19 19:50:33","2016-05-19 19:30:00",1,"Watching #blacklist episode and it's full of many twists. Enemies are working together and plan is changing the plan #p #xfb"
18,"2016-05-19 20:18:13","2016-05-19 20:15:00",1,"Another episode How away with murder is better and better, I am really interested to which way the story develop. #p #xfb"
19,"2016-05-19 21:05:07","2016-05-19 21:00:00",1,"Eating sweet frosting together with raspberries and blueberries with my wife in bed during watching series and relax. #p #xfb"
20,"2016-05-19 21:48:33","2016-05-19 21:45:00",1,"Filip came to talk to us how he cannot sleep and he was sweet. He should sleep already because he had kindergarten today afternoon. #p #xfb"
21,"2016-05-19 22:31:20","2016-05-19 22:30:00",1,"Finished with watching I need to work on my assignments a bit. But today not over midnight, because I need to sleep sometimes. #p #xfb"
22,"2016-05-19 23:17:27","2016-05-19 23:15:00",1,"Preparing statistics for morning status and I have run the 9 hours taking job. When I am finished I will play with #fitbit API #p #xfb"
23,"2016-05-20 00:01:26","2016-05-19 23:59:59",1,"This is last tweet for today and I am going to sleep. Totally tired all set and done and I can continue tomorrow morning. #p #xfb"
1,"2016-05-20 07:45:01","2016-05-20 07:30:00",1,"Went sleep earlier than usual was good idea. I am feeling better, not fully rest yet, but better, fresh. And it's Friday! #p #xfb"
2,"2016-05-20 08:12:40","2016-05-20 07:30:00",1,"Today I am at the train station little bit earlier than usual. Maybe I am looking forward for Friday and following weekend. #p #xfb"
3,"2016-05-20 09:17:21","2016-05-20 09:00:00",-1,"Eating breakfast the wholemeal buns with red oranges juice. It was time because I was starving during daily status meeting. #n #xfb"
4,"2016-05-20 10:11:49","2016-05-20 09:45:00",-1,"Stressful situation around, many people wants many things simultaneously. And I am trying to respond on shity email from testers. #n #xfb"
5,"2016-05-20 10:39:34","2016-05-20 10:30:00",-1,"Checking the emptiness of delta load and after I drunk juice I feel bad from stomach. Today is weird day, thank God is Friday. #n #xfb"
6,"2016-05-20 11:22:35","2016-05-20 11:15:00",1,"Watching internal company knowledge call about Python language introduction. I am interested what new I will learn. #p #xfb"
7,"2016-05-20 12:02:29","2016-05-20 12:00:00",1,"Eating good lunch with colleagues and discussing the painful issues which don't bother us, because we ignore them. #p #xfb"
8,"2016-05-20 13:20:07","2016-05-20 12:45:00",-1,"After return from lunch and desert on terrace the release manager jumped on my back and forcing me to help him with delta load. #n #xfb"
9,"2016-05-20 13:31:51","2016-05-20 13:30:00",-1,"Solving the issue with delta load which is working but loading nothing. The problem seems to be in the source database. #n #xfb"
10,"2016-05-20 14:16:59","2016-05-20 14:15:00",1,"Let's see if I have at least little bit time for myself own work today. And also got information about some processes from college. #p #xfb"
11,"2016-05-20 15:02:07","2016-05-20 15:00:00",1,"Got description of process from college as scatch on paper and going to property document it. Expecting leave work soon anyway. #p #xfb"
12,"2016-05-20 15:47:39","2016-05-20 15:45:00",1,"Just walking home that would be big surprise for my family to see me home such early. I need to eat some snack and go inline skating #p #xfb"
13,"2016-05-20 16:31:19","2016-05-20 16:30:00",1,"We are in the car and going to inline skate or bike to the lake. Family is excited I need to find the parking place. #p #xfb"
14,"2016-05-20 17:44:08","2016-05-20 17:15:00",1,"We are riding inline skates. Maya is holding me tight because she is trying it fifth time in her life, so she needs to learn. #p #xfb"
15,"2016-05-20 18:02:42","2016-05-20 18:00:00",1,"Waiting for the burger near the like. Filip decided that he wants to buy some food, because his belly is hungry. He has ice cream. #p #xfb"
16,"2016-05-20 18:52:37","2016-05-20 18:45:00",1,"Maya is trying really hard to learn skating on inline skates. And I am solving some minor work issues via SMS with my team leader. #p #xfb"
17,"2016-05-20 19:43:31","2016-05-20 19:30:00",1,"We have finished nine kilometers on inlines and Maya was magnificent because she mostly made it by her self and she must be tired. #p #xfb"
18,"2016-05-20 20:20:36","2016-05-20 20:15:00",1,"Shopping #pombars because kids were excellent. And some apricots, blueberries and cheese to the grill. It's just a small purchase. #p #xfb"
19,"2016-05-20 21:30:39","2016-05-20 21:00:00",1,"After we made dinner, kids are watching their story tale and we are watching shows at @streamCZ, eating dinner and relax in the bed. #p #xfb"
20,"2016-05-20 21:46:25","2016-05-20 21:45:00",1,"I am little bit tired after skating. I will go sleep early today and I am really glad that tomorrow is Saturday. #p #xfb"
21,"2016-05-20 22:33:42","2016-05-20 22:30:00",1,"#Arrow is again fighting against evil and trying to save innocent. But we are becoming tired maybe we won't finish actual episode #p #xfb"
22,"2016-05-20 23:17:27","2016-05-20 23:15:00",-1,"Almost sleeping during read of newspapers. I need to find something for next 45 minutes what entertain me otherwise I fall asleep #n #xfb"
23,"2016-05-21 00:02:30","2016-05-20 23:59:59",1,"Simpsons for good night was good idea how to stay awake and entertain my self. It's just a pity I have one last episode. #p #xfb"
